6690.35	3746.4	5123.8	3052.96	1418.91	3213.4	5011.04	4135.55	5342.43	2672.17	0.0	875.53	3087.0	2615.55	3688.25	3913.63	3313.66	1753.13	6070.17	5486.87	4401.47	2524.76	3966.53	1677.43	2974.86	3765.7	4878.75	2096.14	6653.68	1531.39	4198.43	5363.99	2462.68	1718.05	5373.01	4135.62	2173.29	3845.31	3881.64	2466.7	3459.88	3287.07	1849.32	5132.29	3265.96	6449.38	2327.73	1532.68	5777.57	4432.7	5471.65	3915.05	3571.8	2409.82	3507.21	3688.25	3765.93	4143.68	2886.34	5333.89	5779.92	5067.65	3925.66	3962.92	1733.78	7294.87	5097.92	2684.4	4143.68	5131.0	4317.84	4996.98	2974.86	4067.65	2369.44	1734.44	3983.64	5416.04	5635.31	3112.88	4259.65	4924.53	4102.89	5317.42	1790.13	2327.73	6481.6	6661.22	4167.18	4003.1	5843.5	2268.86	5452.74	3885.99	
6000.42	3056.46	4433.87	2343.8	728.98	2523.46	4321.11	3459.35	4652.49	1982.23	1873.49	0.0	2377.84	1925.61	2998.32	3223.69	2623.73	1493.47	5380.23	4796.93	3692.31	1834.82	3276.59	987.5	3074.92	3075.76	4202.55	1789.82	5963.74	619.52	3508.49	4674.05	1772.74	1028.11	4663.85	3445.69	1483.36	3155.37	3191.71	1776.76	2750.72	2577.91	1628.66	4423.13	2576.03	5759.44	1637.79	1312.01	5087.64	3756.5	4781.72	3225.12	2862.64	1719.88	2817.28	2979.09	3056.77	3434.52	3019.16	4643.96	5089.98	4377.72	3216.5	3286.72	1043.84	6604.93	4407.99	1994.46	3434.52	4441.07	3608.68	4307.05	3074.92	3358.49	1679.51	1256.32	3274.48	4726.11	4959.11	2422.94	3569.71	4234.6	3393.73	4627.49	1100.19	1637.79	5791.66	5971.29	3458.02	3293.94	5153.57	1578.93	4762.81	3176.83	
5277.65	3847.67	4355.44	631.35	1103.05	3314.67	4593.52	1958.28	4574.07	2773.44	2299.11	1811.9	0.0	711.26	3789.53	4014.9	798.27	1075.35	5325.63	3977.49	2224.2	620.47	4067.8	1778.71	1606.81	3866.97	2701.48	575.47	5039.3	1017.67	4299.7	3854.61	2563.95	821.76	3195.74	4236.9	660.79	3946.58	3982.92	2567.97	1282.61	1109.8	644.57	2955.02	1810.94	4786.16	2429.0	1504.27	4221.19	2255.43	3962.27	4016.33	1394.53	1485.06	3608.49	1510.98	1588.66	1966.41	1551.05	3824.52	5879.6	3558.27	1748.39	1785.65	734.44	5081.34	5199.2	2785.67	1966.41	5232.28	2140.57	5098.26	1606.81	1890.38	924.38	838.2	1806.37	3906.66	3458.04	2744.25	4360.93	4180.0	1925.62	5418.7	678.93	2429.0	6582.87	5401.85	1989.91	1825.83	5756.47	1344.11	3943.37	1708.72	
6053.39	3573.42	4950.82	1651.42	828.79	3040.42	4838.06	2734.02	5169.45	2499.19	2024.85	1537.64	1685.47	0.0	3515.27	3740.65	2538.97	801.1	5897.19	4753.23	2999.94	1142.45	3793.55	1504.45	2382.55	3592.72	3477.21	1097.45	5815.04	743.42	4025.45	4630.35	2289.69	547.51	3971.48	3962.64	790.98	3672.32	3708.66	2293.72	2058.35	1885.54	926.8	3730.76	2586.67	5561.89	2154.75	1230.01	4996.93	3031.17	4738.01	3742.07	2170.27	1210.81	3334.23	2286.72	2364.4	2742.14	2326.79	4600.25	5606.94	4334.01	2524.13	2561.39	460.19	5857.08	4924.94	2511.42	2742.14	4958.02	2916.3	4824.0	2382.55	2666.12	302.46	563.95	2582.11	4682.4	4233.78	3519.99	4086.67	4751.55	2701.36	5144.44	407.82	2154.75	6308.62	6177.59	2765.64	2601.57	5670.52	1069.85	4719.1	2484.46	
3240.71	685.14	1674.16	4455.08	3803.81	2471.14	1561.41	3252.16	1892.79	2361.63	5521.57	4478.26	4398.6	5000.44	0.0	225.42	3399.83	4568.3	2620.53	2037.23	2971.54	4909.65	278.31	4062.33	4462.35	3023.43	2049.13	4864.65	3204.04	4510.62	1931.06	1914.35	2548.84	4102.94	3367.88	447.41	4558.19	1577.94	820.39	2911.81	3953.7	4947.42	4694.01	2850.53	3644.25	2999.74	2413.9	4960.1	2327.93	3565.88	2022.01	853.8	5091.52	3428.26	1239.85	5207.98	5285.66	4322.41	4550.9	1884.26	2718.66	1618.01	4583.55	3096.1	4118.67	3845.23	2036.67	2373.85	4322.41	2069.75	4463.47	1935.73	4462.35	3197.21	4754.33	4331.15	4757.23	1966.4	2564.74	3184.8	1992.29	1474.89	4589.95	2256.17	4175.02	2413.9	3420.34	3211.58	3502.81	3338.74	3051.37	4653.75	2003.11	4664.72	
3015.44	879.61	1448.89	4229.81	3998.28	2665.61	1336.13	3026.88	1667.52	2556.1	5716.05	4672.73	4173.32	4884.58	194.47	0.0	3719.06	5248.67	2395.25	1811.96	2746.26	4793.79	52.9	4256.8	4237.07	3217.91	1823.86	4748.79	2978.77	5190.99	2125.54	1689.08	2743.32	4297.41	3142.61	221.99	4834.11	1772.42	1014.86	3106.29	3728.42	4722.14	4817.89	2625.26	3418.97	2774.47	2608.37	5548.14	2102.66	3340.61	1796.74	1048.27	4866.25	3622.74	1434.33	4982.7	5060.38	4097.13	4325.62	1658.98	2949.22	1392.74	4358.27	2870.83	4313.15	3619.96	2410.01	2568.33	4097.13	2443.09	4238.2	2309.07	4237.07	2971.94	5097.7	5011.52	4531.96	1741.13	2339.47	2959.52	2186.76	1249.62	4364.67	2629.51	4852.25	2608.37	3793.69	2986.31	3277.54	3113.46	2826.09	4848.23	1777.83	4439.44	
4503.96	2752.92	3581.75	531.53	2482.73	2219.92	3819.83	1184.58	3800.38	1678.69	3894.2	3460.74	1379.68	2090.94	2694.78	2920.15	0.0	2455.03	4551.94	3203.8	1674.93	2000.15	2973.05	3158.39	2530.2	2772.22	1927.78	1955.15	4265.6	2397.35	3204.95	3080.92	1186.92	2201.44	2646.47	3142.15	2040.47	2851.83	2888.17	2660.6	934.78	1184.98	2024.25	2405.75	689.0	4012.46	986.0	2754.5	3447.5	1481.73	3188.58	2921.58	1539.86	2066.34	2513.74	1656.31	1733.99	1690.26	2474.44	3050.82	4786.44	2784.58	1951.4	1011.96	2114.12	5148.52	4104.45	1690.92	1690.26	4137.53	1572.91	4003.51	2530.2	1341.11	2304.06	2217.88	1951.7	3132.97	2684.35	1970.55	3266.18	3406.3	1553.83	4323.95	2058.61	986.0	5488.12	4628.15	1440.63	1276.56	4982.78	2072.99	3169.67	2032.57	
6349.76	3958.48	5335.89	1947.79	1631.0	3425.49	5223.13	3030.38	5554.52	2884.26	1379.76	891.98	1981.84	1801.35	3900.34	4125.72	2835.34	0.0	6282.25	5049.6	3296.31	1710.56	4178.61	1889.52	2678.92	3977.79	3773.58	990.97	6111.4	684.48	4410.51	4926.72	2674.76	1271.83	4267.85	4347.71	798.58	4057.39	4093.73	2678.79	2354.72	2181.91	744.16	4027.13	2883.04	5858.26	2539.82	427.52	5293.3	3327.53	5034.38	4127.14	2466.63	1885.13	3719.3	2583.08	2660.77	3038.51	2623.15	4896.62	5992.0	4630.38	2820.5	2857.76	1184.51	6153.44	5310.01	2896.48	3038.51	5343.09	3212.67	5209.07	2678.92	2962.49	2014.47	887.54	2878.47	4978.77	4530.15	3816.35	4471.74	5136.62	2997.73	5529.51	1129.0	2539.82	6693.69	6473.95	3062.01	2897.94	6055.59	1744.17	5015.47	2780.83	
3097.69	2726.18	1787.3	5416.21	6151.91	4819.24	1674.54	4213.28	1216.74	4709.73	7869.68	6826.36	5359.72	6070.98	3786.89	4012.27	4905.46	6435.07	0.0	2998.36	3267.45	5980.19	4065.17	6410.43	6155.38	5371.54	3010.26	5935.19	3061.01	6377.39	4279.17	2875.48	4896.95	6181.48	3663.8	4234.26	6020.51	3926.05	3168.49	5259.92	4914.82	4621.8	6004.29	3146.45	4605.37	2856.71	4762.0	6734.54	2623.85	3779.19	2983.14	3201.9	4968.59	5776.37	3587.96	5085.04	5162.73	6104.34	6348.33	2845.38	2016.65	2579.14	6089.67	4057.23	6094.16	3723.71	2296.18	4721.96	6104.34	2405.16	4607.91	2195.23	6155.38	3493.13	6284.1	6197.92	6467.78	2927.53	2892.55	4145.92	4340.39	1902.71	4588.83	2124.17	6038.65	4762.0	2973.67	3045.68	3798.73	3634.65	1893.53	7001.86	2964.23	6050.0	
3005.61	2701.35	2083.4	2662.63	3709.19	4022.85	2321.48	1459.7	2302.03	3481.62	5120.66	4687.2	2606.14	3317.4	3762.06	3987.44	2151.88	3681.49	3053.59	0.0	1105.28	3226.61	4040.34	4384.85	3756.66	4575.15	256.68	3181.61	2767.25	3623.81	4254.34	1582.57	2989.84	3427.9	2542.0	4209.43	3266.93	3901.22	3143.66	4463.53	2161.24	2376.48	3250.71	2024.65	1851.79	2514.11	2788.92	3980.96	1949.15	1773.42	15.22	3177.07	2731.36	4091.2	3563.13	2847.81	2925.49	2881.76	3700.9	1552.47	3607.56	1286.23	3142.89	1303.65	3340.58	3650.17	3068.35	3493.84	2881.76	3101.43	2764.41	2967.41	3756.66	1363.86	3530.52	3444.34	3143.2	173.93	1186.0	1392.34	4315.56	1907.95	2745.32	3287.85	3285.07	2788.92	4452.02	3129.8	1621.14	1457.07	3484.43	3950.25	34.13	3224.07	
3342.22	4082.68	2996.11	2189.46	3236.03	3549.68	3234.19	1452.28	3214.74	3008.45	4647.5	4214.04	2132.97	2844.24	4024.53	4249.91	1678.72	3208.33	3966.3	2618.16	0.0	2753.45	4302.81	3911.68	2620.04	4101.98	1342.14	2708.45	3679.97	3150.65	4534.71	2495.28	2516.68	2954.74	910.64	4471.9	2793.76	4181.59	4217.93	3990.36	1688.08	1462.7	2777.55	669.92	1844.37	3426.82	2315.76	3507.79	2861.86	748.05	2602.94	4251.34	1741.94	3618.04	3843.5	1858.39	1936.08	1760.68	2564.27	2465.18	4520.27	2198.94	2021.82	1296.22	2867.42	3004.91	3981.06	3020.68	1760.68	4014.14	1643.34	3880.12	2620.04	334.02	3057.36	2971.18	2153.78	2547.33	2098.71	1384.92	4595.93	2820.67	1624.25	4200.56	2811.9	2315.76	5364.74	3466.42	639.62	475.55	4397.14	3477.08	2584.03	2103.0	
6054.86	3574.88	4952.29	1652.89	830.26	3041.89	4839.53	2735.48	5170.92	2500.66	2026.32	1539.11	1686.94	90.81	3516.74	3742.12	2540.44	802.57	5898.66	4754.7	3001.41	0.0	3795.02	1505.92	2384.02	3594.19	3478.68	1098.92	5816.51	744.88	4026.91	4631.82	2291.16	548.97	3972.95	3964.11	792.45	3673.79	3710.13	2295.19	2059.82	1887.01	928.27	3732.23	2588.14	5563.36	2156.22	1231.48	4998.4	3032.63	4739.48	3743.54	2171.73	1212.27	3335.7	2288.19	2365.87	2743.61	2328.26	4601.72	5608.4	4335.48	2525.6	2562.86	461.66	5858.54	4926.41	2512.88	2743.61	4959.49	2917.77	4825.47	2384.02	2667.59	303.93	565.42	2583.57	4683.87	4235.25	3521.46	4088.14	4753.02	2702.83	5145.91	409.29	2156.22	6310.09	6179.05	2767.11	2603.04	5671.99	1071.32	4720.57	2485.93	
3382.29	826.72	1815.74	4596.66	3945.38	2612.71	1702.98	3393.73	2034.37	2503.2	5663.15	4619.83	4540.17	5142.02	141.58	366.99	3541.4	4709.88	2762.11	2178.81	3113.12	5051.23	0.0	4203.9	4603.92	3165.01	2190.71	5006.23	3345.62	4652.19	2072.64	2055.93	2690.42	4244.52	3509.46	588.98	4699.76	1719.52	961.96	3053.39	4095.27	5089.0	4835.58	2992.11	3785.82	3141.32	2555.47	5101.67	2469.51	3707.46	2163.59	995.37	5233.1	3569.84	1381.43	5349.55	5427.24	4463.98	4692.47	2025.83	2860.24	1759.59	4725.12	3237.68	4260.25	3986.81	2178.24	2515.43	4463.98	2211.32	4605.05	2077.3	4603.92	3338.79	4895.91	4472.73	4898.81	2107.98	2706.32	3326.37	2133.86	1616.47	4731.53	2397.74	4316.6	2555.47	3561.92	3353.16	3644.39	3480.32	3192.94	4795.33	2144.68	4806.29	
5615.12	2671.17	4048.57	2152.84	538.02	2138.17	3935.82	3074.06	4267.2	1596.94	2255.79	1212.47	2186.89	1734.66	2613.02	2838.4	2238.43	1302.51	4994.94	4411.64	3564.4	1643.87	2891.3	0.0	2883.97	2690.47	3817.26	1598.87	5578.45	1244.83	3123.2	4288.76	1387.45	837.15	4535.94	3060.39	1292.4	2770.08	2806.41	1973.49	2559.77	2386.96	1428.22	4295.22	2190.73	5374.15	1252.5	1694.31	4702.34	3371.21	4396.42	2839.82	2671.68	833.6	2431.98	2788.13	2865.82	3243.56	2828.2	4258.66	4704.69	3992.42	3025.54	2901.43	852.89	6219.64	4022.7	1609.17	3243.56	4055.78	3417.72	3921.75	2883.97	3230.58	793.23	1065.36	3083.52	4340.81	4573.82	2037.65	3184.42	3849.3	3202.78	4242.19	909.24	1252.5	5406.37	5585.99	3330.1	3166.03	4768.28	692.65	4377.51	2985.88	
3881.3	4776.9	4880.51	2044.64	2879.65	4323.16	4767.75	2647.23	5099.14	3781.93	4291.12	3857.66	1776.6	2487.86	4798.01	5023.39	2452.19	2851.95	7153.58	4558.78	3051.82	2397.07	5076.29	3555.31	0.0	4875.46	3390.43	2352.07	4602.7	2794.27	5308.18	4435.9	3290.15	2598.36	3256.35	5245.38	2437.39	4955.06	5219.21	4344.57	1984.58	1573.32	2421.17	3015.64	2499.89	4280.67	3089.23	3151.42	3762.12	2944.38	4543.56	5252.63	1181.8	3261.66	4616.97	1298.25	1375.94	1163.79	88.55	4405.8	6380.84	4139.56	869.18	2474.6	2511.04	3654.31	5841.64	3794.16	1163.79	5874.72	1304.86	5740.69	0.0	2718.0	2700.98	2614.8	1247.3	4487.95	3460.2	3433.2	5369.41	4681.24	1431.34	6061.14	2455.53	3089.23	7225.31	4005.5	2495.15	2653.45	6257.72	3120.71	4524.65	829.52	
5187.02	2243.07	3620.47	2339.04	1937.66	480.69	3507.71	2653.59	3839.1	1168.84	3655.43	2612.11	3586.53	3134.3	2184.92	2410.3	1817.96	2702.15	4566.84	3983.54	3143.93	3043.51	2463.2	2196.18	4283.6	0.0	2724.05	2998.51	5150.35	2644.47	662.91	3860.66	966.98	2236.79	4115.47	2632.29	2692.04	2341.98	2378.31	1045.67	2403.79	2653.98	2827.86	3874.75	1770.26	4946.05	832.03	3093.95	4274.24	2950.74	3968.32	2411.72	3008.86	2928.56	2003.88	3125.32	3203.0	3159.26	4227.84	3830.56	4276.59	3564.32	4425.18	2480.96	2252.53	5791.54	3594.59	1181.07	3159.26	3627.67	3041.92	3493.65	4283.6	2810.11	2888.19	2465.0	3420.71	3912.71	3480.61	1609.55	724.14	3421.2	3022.83	3814.09	2308.88	832.03	4978.27	5157.89	2909.64	2745.56	4340.17	2787.61	3949.41	4385.52	
2748.93	2444.67	1826.72	2405.95	3452.51	3766.17	2064.8	1203.02	2045.35	3224.94	4863.98	4430.52	2349.46	3060.73	3505.38	3730.76	1895.2	3424.82	2796.91	1448.77	848.61	2969.93	3783.66	4128.17	3499.98	4318.47	0.0	2924.93	2510.58	3367.13	3997.66	1325.89	2733.17	3171.22	2285.33	3952.75	3010.25	3644.54	2886.99	4206.85	1904.56	2119.8	2994.04	1767.98	1595.11	2257.43	2532.24	3724.28	1692.47	1516.75	1433.55	2920.4	2474.68	3834.52	3306.45	2591.13	2668.81	2625.08	3444.22	1295.79	3350.88	1029.55	2886.22	1046.97	3083.91	3393.49	2811.67	3237.17	2625.08	2844.75	2507.73	2710.73	3499.98	1107.18	3273.85	3187.67	2886.52	1377.94	929.32	1135.66	4058.89	1651.28	2488.65	3031.17	3028.39	2532.24	4195.35	2873.13	1364.46	1200.39	3227.75	3693.57	1414.64	2967.39	
5841.33	3765.81	4919.12	1439.37	1021.19	3232.82	5030.46	2521.96	5137.75	2691.58	1735.14	1247.35	1473.42	1020.23	3707.67	3933.05	2326.92	355.51	5889.32	4541.17	2787.88	929.44	3985.94	1696.85	2170.49	3785.11	3265.16	0.0	5602.98	459.27	4217.84	4418.29	2482.09	739.9	3759.42	4155.04	353.85	3864.72	3901.06	2486.12	1846.3	1673.49	69.25	3518.71	2374.62	5349.84	2347.15	782.89	4784.87	2819.11	4525.96	3934.47	1958.21	1403.2	3526.63	2074.66	2152.35	2530.09	2114.73	4388.2	5799.33	4121.96	2312.07	2349.33	652.58	5645.02	5117.34	2703.81	2530.09	5150.42	2704.25	5016.4	2170.49	2454.06	1233.35	756.34	2370.05	4470.35	4021.72	3307.93	4279.07	4743.68	2489.3	5336.84	596.12	2347.15	6501.01	5965.53	2553.59	2389.51	5862.92	1262.25	4507.05	2272.41	
1572.49	2399.72	1460.84	3240.75	4287.31	4492.78	1348.08	2375.6	1679.47	4383.27	5698.78	5265.32	3184.26	3895.52	3460.43	3685.81	2730.0	4259.61	2484.48	1679.95	1159.64	3804.73	3738.71	4962.97	3641.31	5045.08	1691.86	3759.73	0.0	4201.93	3952.71	1557.07	3567.96	4006.02	1555.98	3907.8	3845.05	3599.59	2842.03	4933.46	2739.36	2513.98	3828.83	1038.63	2767.69	1081.0	3367.04	4559.08	551.21	1671.37	1664.74	2875.44	2860.78	4669.32	3261.5	2977.23	3054.91	2876.25	4145.07	1526.98	3038.45	1260.73	3137.38	2219.55	3918.71	1615.89	2499.24	4395.5	2876.25	2532.32	2500.1	2398.3	3641.31	1385.31	4108.65	4022.46	3272.62	1609.13	784.74	2308.24	4013.93	1338.85	2481.01	2718.74	3863.19	3367.04	3882.92	1696.69	1690.91	1526.84	2915.32	4528.37	1645.83	3218.56	
5987.1	3261.7	4639.1	1585.13	517.08	2728.7	4526.35	2667.73	4857.73	2187.47	1488.98	1001.77	1619.18	1166.0	3203.55	3428.93	2472.69	264.31	5585.47	4686.94	2933.65	1075.21	3481.83	1192.74	2316.26	3281.0	3410.93	1030.21	5748.75	0.0	3713.73	4564.06	1977.98	424.1	3905.19	3650.92	477.92	3360.61	3396.95	1982.0	1992.06	1819.25	390.02	3664.47	2520.39	5495.6	1843.03	694.14	4930.64	2964.88	4671.72	3430.36	2103.98	1157.5	3022.52	2220.43	2298.11	2675.85	2260.5	4533.96	5295.22	4267.72	2457.84	2495.1	543.56	5790.79	4613.23	2199.7	2675.85	4646.31	2850.02	4512.28	2316.26	2599.83	1379.12	245.63	2515.82	4616.11	4167.49	2628.18	3774.95	4439.83	2635.07	4832.73	487.09	1843.03	5996.9	6111.3	2699.35	2535.28	5358.81	1016.55	4652.81	2418.17	
